location_name,datetime_local,date,latitude,longitude,timezone,humidity,pm10,pm25,temperature,temp_meteostat_hourly,humidity_meteostat_hourly,precipitation_meteostat_hourly,wind_speed_meteostat_hourly,pressure_meteostat_hourly,cloud_cover_meteostat_hourly,pm25_coverage_percent_complete,pm10_coverage_percent_complete,temperature_coverage_percent_complete
The Views,2026-01-08 03:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,58,,16.5,23.8,16.3,58,0.0,5.8,1020.4,0,100.0,,100.0
The Views,2026-01-08 04:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,58,,21.5,23.6,16.0,58,0.0,5.7,1020.4,0,100.0,,100.0
The Views,2026-01-08 05:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,56,,24.4,23.4,15.9,56,0.0,6.4,1020.2,0,100.0,,100.0
The Views,2026-01-08 06:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,60,,26.2,23.1,15.3,60,0.0,7.8,1020.5,0,100.0,,100.0
The Views,2026-01-08 07:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,62,,27.4,22.9,14.7,62,0.0,9.3,1021.1,0,100.0,,100.0
The Views,2026-01-08 08:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,57,,31.2,22.8,15.5,57,0.0,9.3,1021.5,0,100.0,,100.0
The Views,2026-01-08 09:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,49,,35.7,23.0,17.8,49,0.0,5.7,1022.2,0,100.0,,100.0
The Views,2026-01-08 10:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,40,,31.6,24.5,20.7,40,0.0,4.9,1022.8,0,100.0,,100.0
The Views,2026-01-08 11:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,33,,19.8,25.9,22.2,33,0.0,10.3,1022.2,0,100.0,,100.0
The Views,2026-01-08 12:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,32,,5.92,26.4,23.4,32,0.0,11.1,1021.3,0,100.0,,100.0
The Views,2026-01-08 13:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,32,,7.75,26.6,23.8,32,0.0,11.9,1020.1,0,100.0,,100.0
The Views,2026-01-08 14:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,33,,7.39,26.7,23.9,33,0.0,15.1,1019.2,0,100.0,,100.0
The Views,2026-01-08 15:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,34,,8.42,26.6,24.1,34,0.0,16.9,1018.9,0,100.0,,100.0
The Views,2026-01-08 16:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,37,,7.04,26.6,23.4,37,0.0,20.5,1019.0,0,100.0,,100.0
The Views,2026-01-08 17:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,40,,7.8,26.4,22.5,40,0.0,20.7,1019.1,0,100.0,,100.0
The Views,2026-01-08 18:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,44,,11.1,26.1,21.8,44,0.0,15.1,1019.5,0,100.0,,100.0
The Views,2026-01-08 19:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,49,,24.3,25.7,20.8,49,0.0,12.6,1020.3,0,100.0,,100.0
The Views,2026-01-08 20:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,52,,29.7,25.5,20.2,52,0.0,12.2,1020.6,0,100.0,,100.0
The Views,2026-01-08 21:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,56,,32.5,25.4,19.6,56,0.0,10.2,1020.5,0,100.0,,100.0
The Views,2026-01-08 22:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,57,,38.7,25.1,19.0,57,0.0,11.0,1020.5,0,100.0,,100.0
The Views,2026-01-08 23:00:00,2026-01-08,25.092213,55.168125,Asia/Dubai,57,,39.8,24.9,18.1,57,0.0,9.9,1020.0,0,100.0,,100.0
The Views,2026-01-09 00:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,59,,30.0,24.9,17.6,59,0.0,8.4,1019.5,0,100.0,,100.0
The Views,2026-01-09 01:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,60,,30.5,24.6,17.3,60,0.0,9.8,1019.4,0,100.0,,100.0
The Views,2026-01-09 02:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,61,,33.4,24.1,16.9,61,0.0,8.1,1019.4,1,100.0,,100.0
The Views,2026-01-09 03:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,60,,32.2,23.6,16.8,60,0.0,6.7,1019.1,2,100.0,,100.0
The Views,2026-01-09 04:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,62,,33.8,23.4,16.2,62,0.0,8.2,1018.8,2,100.0,,100.0
The Views,2026-01-09 05:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,63,,32.1,23.1,15.9,63,0.0,8.7,1018.7,0,100.0,,100.0
The Views,2026-01-09 06:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,64,,35.7,22.9,15.6,64,0.0,7.7,1019.2,0,100.0,,100.0
The Views,2026-01-09 07:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,68,,38.3,22.6,15.0,68,0.0,9.5,1019.6,0,100.0,,100.0
The Views,2026-01-09 08:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,66,,44.4,22.2,15.7,66,0.0,8.9,1020.3,0,100.0,,100.0
The Views,2026-01-09 09:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,57,,46.0,22.3,18.0,57,0.0,8.0,1020.6,0,100.0,,100.0
The Views,2026-01-09 10:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,48,,42.7,23.9,20.8,48,0.0,8.0,1021.0,0,100.0,,100.0
The Views,2026-01-09 11:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,44,,40.4,25.3,22.6,44,0.0,10.3,1020.9,0,100.0,,100.0
The Views,2026-01-09 12:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,45,,38.0,25.9,23.0,45,0.0,8.6,1019.6,0,100.0,,100.0
The Views,2026-01-09 13:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,42,,41.2,26.3,23.8,42,0.0,4.9,1018.4,0,100.0,,100.0
The Views,2026-01-09 14:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,41,,41.3,26.5,23.8,41,0.0,8.7,1017.3,0,100.0,,100.0
The Views,2026-01-09 15:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,40,,41.9,26.4,24.1,40,0.0,16.0,1017.1,1,100.0,,100.0
The Views,2026-01-09 16:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,43,,43.0,26.3,23.5,43,0.0,20.0,1017.1,1,100.0,,100.0
The Views,2026-01-09 17:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,49,,43.6,26.1,22.5,49,0.0,19.8,1017.3,0,100.0,,100.0
The Views,2026-01-09 18:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,53,,46.4,25.8,21.6,53,0.0,19.5,1017.6,0,100.0,,100.0
The Views,2026-01-09 19:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,53,,49.0,25.5,21.3,53,0.0,14.5,1018.2,2,100.0,,100.0
The Views,2026-01-09 20:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,56,,44.8,25.3,20.8,56,0.0,12.6,1018.4,2,100.0,,100.0
The Views,2026-01-09 21:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,58,,46.0,25.2,19.9,58,0.0,8.8,1018.5,0,100.0,,100.0
The Views,2026-01-09 22:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,61,,45.2,25.1,19.4,61,0.0,8.7,1018.5,0,100.0,,100.0
The Views,2026-01-09 23:00:00,2026-01-09,25.092213,55.168125,Asia/Dubai,63,,46.0,24.7,19.2,63,0.0,8.8,1018.9,0,100.0,,100.0
The Views,2026-01-10 00:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,69,,44.3,24.5,18.3,69,0.0,7.9,1018.4,0,100.0,,100.0
The Views,2026-01-10 01:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,73,,33.5,24.5,17.9,73,0.0,9.8,1018.1,0,100.0,,100.0
The Views,2026-01-10 02:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,76,,29.8,24.3,17.2,76,0.0,8.6,1018.0,1,100.0,,100.0
The Views,2026-01-10 03:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,79,,26.4,24.0,16.6,79,0.0,8.8,1017.6,8,100.0,,100.0
The Views,2026-01-10 04:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,81,,32.2,23.7,16.2,81,0.0,7.5,1018.0,2,100.0,,100.0
The Views,2026-01-10 05:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,82,,35.9,23.4,15.6,82,0.0,8.6,1017.5,8,100.0,,100.0
The Views,2026-01-10 06:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,81,,43.3,23.2,15.5,81,0.0,10.7,1018.1,8,100.0,,100.0
The Views,2026-01-10 07:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,83,,48.0,23.0,15.0,83,0.0,8.7,1019.0,6,100.0,,100.0
The Views,2026-01-10 08:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,79,,52.6,22.8,15.8,79,0.0,8.2,1020.0,3,100.0,,100.0
The Views,2026-01-10 09:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,72,,52.1,23.1,17.8,72,0.0,9.0,1020.4,2,100.0,,100.0
The Views,2026-01-10 10:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,65,,47.9,24.7,20.1,65,0.0,7.7,1020.8,1,100.0,,100.0
The Views,2026-01-10 11:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,58,,42.6,25.6,22.1,58,0.0,6.9,1020.1,8,100.0,,100.0
The Views,2026-01-10 12:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,50,,37.6,26.2,23.2,50,0.0,7.6,1019.2,8,100.0,,100.0
The Views,2026-01-10 13:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,43,,35.4,26.6,23.9,43,0.0,9.1,1018.3,8,100.0,,100.0
The Views,2026-01-10 14:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,45,,35.9,26.7,23.9,45,0.0,16.0,1017.5,8,100.0,,100.0
The Views,2026-01-10 15:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,44,,39.2,26.5,23.8,44,0.0,16.5,1017.2,7,100.0,,100.0
The Views,2026-01-10 16:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,42,,40.0,26.6,23.8,42,0.0,13.3,1017.2,7,100.0,,100.0
The Views,2026-01-10 17:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,46,,40.4,26.4,22.8,46,0.0,16.7,1017.9,7,100.0,,100.0
The Views,2026-01-10 18:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,52,,38.8,26.2,21.9,52,0.0,17.8,1018.4,8,100.0,,100.0
The Views,2026-01-10 19:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,51,,39.1,25.9,21.9,51,0.0,16.7,1019.1,8,100.0,,100.0
The Views,2026-01-10 20:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,51,,40.0,25.5,21.4,51,0.0,12.3,1019.4,3,100.0,,100.0
The Views,2026-01-10 21:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,54,,38.0,25.4,20.4,54,0.0,11.4,1019.6,3,100.0,,100.0
The Views,2026-01-10 22:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,56,,38.2,25.4,19.9,56,0.0,9.6,1020.3,8,100.0,,100.0
The Views,2026-01-10 23:00:00,2026-01-10,25.092213,55.168125,Asia/Dubai,58,,40.4,25.3,19.4,58,0.0,10.7,1020.2,1,100.0,,100.0
The Views,2026-01-11 00:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,62,,40.2,25.1,18.7,62,0.0,10.9,1020.0,5,100.0,,100.0
The Views,2026-01-11 01:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,65,,41.3,24.8,18.0,65,0.0,8.2,1019.6,3,100.0,,100.0
The Views,2026-01-11 02:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,69,,42.0,24.4,17.7,69,0.0,7.8,1020.0,0,100.0,,100.0
The Views,2026-01-11 03:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,70,,42.8,23.9,17.2,70,0.0,9.6,1019.6,1,100.0,,100.0
The Views,2026-01-11 04:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,72,,42.9,23.9,17.0,72,0.0,9.8,1019.6,2,100.0,,100.0
The Views,2026-01-11 05:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,72,,44.8,23.9,17.0,72,0.0,9.6,1020.1,6,100.0,,100.0
The Views,2026-01-11 06:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,72,,45.7,23.8,16.7,72,0.0,9.5,1020.4,4,100.0,,100.0
The Views,2026-01-11 07:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,73,,45.5,23.6,16.4,73,0.0,9.5,1021.3,0,100.0,,100.0
The Views,2026-01-11 08:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,71,,46.6,23.5,16.7,71,0.0,8.0,1021.6,0,100.0,,100.0
The Views,2026-01-11 09:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,62,,44.4,24.0,19.2,62,0.0,6.7,1022.3,0,100.0,,100.0
The Views,2026-01-11 10:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,53,,40.6,25.5,21.9,53,0.0,6.6,1022.5,0,100.0,,100.0
The Views,2026-01-11 11:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,46,,28.6,26.3,23.3,46,0.0,4.9,1022.3,0,100.0,,100.0
The Views,2026-01-11 12:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,36,,28.8,26.7,24.4,36,0.0,4.3,1021.4,0,100.0,,100.0
The Views,2026-01-11 13:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,30,,31.1,27.1,25.0,30,0.0,6.8,1020.3,0,100.0,,100.0
The Views,2026-01-11 14:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,36,,32.9,27.1,24.9,36,0.0,12.3,1019.8,0,100.0,,100.0
The Views,2026-01-11 15:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,35,,35.2,27.0,25.0,35,0.0,15.4,1019.2,0,100.0,,100.0
The Views,2026-01-11 16:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,37,,36.3,26.9,24.9,37,0.0,17.7,1019.2,0,100.0,,100.0
The Views,2026-01-11 17:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,44,,38.7,26.7,23.6,44,0.0,18.4,1019.5,0,100.0,,100.0
The Views,2026-01-11 18:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,50,,41.3,26.5,22.4,50,0.0,16.4,1020.1,0,100.0,,100.0
The Views,2026-01-11 19:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,53,,42.5,26.1,21.8,53,0.0,14.0,1020.6,0,100.0,,100.0
The Views,2026-01-11 20:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,59,,42.4,25.7,21.2,59,0.0,10.4,1021.4,0,100.0,,100.0
The Views,2026-01-11 21:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,62,,43.0,25.6,20.6,62,0.0,9.3,1021.8,0,100.0,,100.0
The Views,2026-01-11 22:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,62,,43.3,25.3,20.0,62,0.0,7.5,1021.4,0,100.0,,100.0
The Views,2026-01-11 23:00:00,2026-01-11,25.092213,55.168125,Asia/Dubai,62,,43.6,24.9,19.7,62,0.0,6.4,1021.4,0,100.0,,100.0
The Views,2026-01-12 00:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,65,,45.2,24.5,19.1,65,0.0,6.9,1021.3,0,100.0,,100.0
The Views,2026-01-12 01:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,68,,47.6,24.2,18.5,68,0.0,7.7,1021.1,0,100.0,,100.0
The Views,2026-01-12 02:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,71,,47.9,23.9,17.7,71,0.0,6.3,1021.1,0,100.0,,100.0
The Views,2026-01-12 03:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,71,,49.7,23.6,17.4,71,0.0,7.4,1021.0,0,100.0,,100.0
The Views,2026-01-12 04:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,72,,51.5,23.4,17.4,72,0.0,9.0,1020.5,0,100.0,,100.0
The Views,2026-01-12 05:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,77,,54.6,23.1,16.1,77,0.0,8.2,1020.5,0,100.0,,100.0
The Views,2026-01-12 06:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,78,,59.9,22.9,15.8,78,0.0,8.7,1020.8,0,100.0,,100.0
The Views,2026-01-12 07:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,78,,61.6,22.8,15.6,78,0.0,9.2,1021.3,0,100.0,,100.0
The Views,2026-01-12 08:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,78,,65.9,22.6,15.9,78,0.0,8.1,1021.8,0,100.0,,100.0
The Views,2026-01-12 09:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,67,,69.2,23.1,18.5,67,0.0,6.1,1022.5,0,100.0,,100.0
The Views,2026-01-12 10:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,60,,63.3,24.6,20.8,60,0.0,4.9,1022.6,0,100.0,,100.0
The Views,2026-01-12 11:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,53,,47.3,25.9,22.2,53,0.0,6.1,1022.5,0,100.0,,100.0
The Views,2026-01-12 12:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,46,,40.4,26.4,23.2,46,0.0,5.2,1021.9,0,100.0,,100.0
The Views,2026-01-12 13:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,44,,41.3,26.6,23.8,44,0.0,8.1,1020.8,0,100.0,,100.0
The Views,2026-01-12 14:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,40,,41.9,26.6,24.3,40,0.0,10.1,1019.9,0,100.0,,100.0
The Views,2026-01-12 15:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,41,,42.7,26.6,24.4,41,0.0,15.3,1019.3,0,100.0,,100.0
The Views,2026-01-12 16:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,42,,44.1,26.5,24.0,42,0.0,16.9,1019.3,0,100.0,,100.0
The Views,2026-01-12 17:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,49,,44.7,26.3,23.1,49,0.0,18.3,1019.6,0,100.0,,100.0
The Views,2026-01-12 18:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,55,,45.3,26.0,21.9,55,0.0,15.4,1020.1,0,100.0,,100.0
The Views,2026-01-12 19:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,63,,46.7,25.6,20.9,63,0.0,12.9,1020.6,0,100.0,,100.0
The Views,2026-01-12 20:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,66,,47.4,25.4,20.3,66,0.0,10.0,1021.3,0,100.0,,100.0
The Views,2026-01-12 21:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,66,,48.7,25.2,19.8,66,0.0,8.3,1021.5,0,100.0,,100.0
The Views,2026-01-12 22:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,67,,49.6,25.0,19.4,67,0.0,6.8,1021.4,0,100.0,,100.0
The Views,2026-01-12 23:00:00,2026-01-12,25.092213,55.168125,Asia/Dubai,70,,50.3,24.7,18.7,70,0.0,8.5,1021.2,0,100.0,,100.0
The Views,2026-01-13 00:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,73,,53.6,24.3,18.7,73,0.0,6.6,1021.0,0,100.0,,100.0
The Views,2026-01-13 01:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,73,,56.0,23.9,18.1,73,0.0,6.8,1020.4,0,100.0,,100.0
The Views,2026-01-13 02:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,77,,55.1,23.6,17.3,77,0.0,7.8,1020.4,0,100.0,,100.0
The Views,2026-01-13 03:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,79,,60.0,23.2,17.0,79,0.0,7.8,1020.3,0,100.0,,100.0
The Views,2026-01-13 04:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,78,,63.2,22.9,17.0,78,0.0,8.8,1020.3,0,100.0,,100.0
The Views,2026-01-13 05:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,81,,65.1,22.8,15.7,81,0.0,8.7,1020.2,0,100.0,,100.0
The Views,2026-01-13 06:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,81,,65.4,22.7,15.5,81,0.0,8.7,1020.5,0,100.0,,100.0
The Views,2026-01-13 07:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,83,,66.7,22.5,14.8,83,0.0,8.4,1021.1,0,100.0,,100.0
The Views,2026-01-13 08:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,81,,70.9,22.3,15.5,81,0.0,8.9,1021.5,0,100.0,,100.0
The Views,2026-01-13 09:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,69,,68.7,22.9,18.2,69,0.0,4.9,1022.3,0,100.0,,100.0
The Views,2026-01-13 10:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,60,,58.4,24.5,20.5,60,0.0,4.3,1022.5,0,100.0,,100.0
The Views,2026-01-13 11:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,49,,47.3,25.6,22.4,49,0.0,4.6,1022.0,0,100.0,,100.0
The Views,2026-01-13 12:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,39,,40.8,26.0,23.6,39,0.0,5.2,1021.1,0,100.0,,100.0
The Views,2026-01-13 13:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,36,,39.2,26.4,24.5,36,0.0,3.5,1020.0,0,100.0,,100.0
The Views,2026-01-13 14:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,36,,34.7,26.6,24.8,36,0.0,6.8,1019.2,0,100.0,,100.0
The Views,2026-01-13 15:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,35,,32.2,26.6,24.8,35,0.0,10.1,1018.8,0,100.0,,100.0
The Views,2026-01-13 16:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,43,,35.6,26.5,24.1,43,0.0,12.1,1018.9,0,100.0,,100.0
The Views,2026-01-13 17:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,46,,46.0,26.4,23.3,46,0.0,15.3,1019.1,0,100.0,,100.0
The Views,2026-01-13 18:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,54,,53.6,26.0,21.9,54,0.0,14.7,1019.4,0,100.0,,100.0
The Views,2026-01-13 19:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,64,,55.6,25.6,20.8,64,0.0,10.5,1020.1,0,100.0,,100.0
The Views,2026-01-13 20:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,68,,50.0,25.3,20.1,68,0.0,8.6,1020.4,0,100.0,,100.0
The Views,2026-01-13 21:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,70,,44.7,25.0,19.5,70,0.0,6.7,1020.5,0,100.0,,100.0
The Views,2026-01-13 22:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,72,,43.3,24.8,19.0,72,0.0,8.4,1020.3,0,100.0,,100.0
The Views,2026-01-13 23:00:00,2026-01-13,25.092213,55.168125,Asia/Dubai,74,,41.8,24.6,18.2,74,0.0,10.1,1020.0,0,100.0,,100.0
The Views,2026-01-14 00:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,76,,46.2,24.3,17.4,76,0.0,11.4,1019.4,1,100.0,,100.0
The Views,2026-01-14 01:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,79,,53.4,24.2,16.6,79,0.0,9.8,1019.1,0,100.0,,100.0
The Views,2026-01-14 02:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,79,,57.3,24.0,16.3,79,0.0,8.7,1018.6,0,100.0,,100.0
The Views,2026-01-14 03:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,82,,59.8,23.7,15.5,82,0.0,9.5,1018.4,0,100.0,,100.0
The Views,2026-01-14 04:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,80,,56.4,23.4,15.5,80,0.0,9.7,1018.1,0,100.0,,100.0
The Views,2026-01-14 05:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,77,,50.7,23.3,15.5,77,0.0,7.2,1017.6,0,100.0,,100.0
The Views,2026-01-14 06:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,76,,48.8,23.1,15.2,76,0.0,6.7,1018.2,0,100.0,,100.0
The Views,2026-01-14 07:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,78,,51.0,22.9,14.3,78,0.0,8.1,1018.6,0,100.0,,100.0
The Views,2026-01-14 08:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,72,,51.7,22.7,15.1,72,0.0,8.8,1019.5,1,100.0,,100.0
The Views,2026-01-14 09:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,60,,54.4,23.1,18.1,60,0.0,5.0,1020.2,1,100.0,,100.0
The Views,2026-01-14 10:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,50,,52.8,24.5,21.5,50,0.0,4.5,1020.3,0,100.0,,100.0
The Views,2026-01-14 11:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,36,,43.4,25.9,23.6,36,0.0,7.5,1020.0,0,100.0,,100.0
The Views,2026-01-14 12:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,33,,33.1,26.5,24.7,33,0.0,6.2,1019.0,0,100.0,,100.0
The Views,2026-01-14 13:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,30,,32.5,27.1,25.7,30,0.0,10.5,1017.4,1,100.0,,100.0
The Views,2026-01-14 14:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,26,,32.2,27.5,26.0,26,0.0,10.8,1016.8,7,100.0,,100.0
The Views,2026-01-14 15:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,27,,30.6,27.4,26.0,27,0.0,11.2,1016.2,8,100.0,,100.0
The Views,2026-01-14 16:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,27,,31.7,27.4,25.8,27,0.0,15.6,1016.4,7,100.0,,100.0
The Views,2026-01-14 17:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,30,,32.8,27.2,25.0,30,0.0,12.6,1016.9,7,100.0,,100.0
The Views,2026-01-14 18:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,39,,33.4,26.9,23.0,39,0.0,13.5,1017.1,4,100.0,,100.0
The Views,2026-01-14 19:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,45,,35.7,26.5,22.0,45,0.0,9.9,1017.5,3,100.0,,100.0
The Views,2026-01-14 20:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,49,,38.0,26.0,20.9,49,0.0,8.9,1018.0,0,100.0,,100.0
The Views,2026-01-14 21:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,50,,39.2,25.7,20.2,50,0.0,6.7,1018.0,1,100.0,,100.0
The Views,2026-01-14 22:00:00,2026-01-14,25.092213,55.168125,Asia/Dubai,55,,40.0,25.5,19.2,55,0.0,7.3,1017.8,7,100.0,,100.0
